MF,Name,mz,RT,RT.seconds,id,adduct,ionMass,retentionTimeInSeconds,molecularFormula,precursorFormula,SiriusScore,TreeScore,IsotopeScore,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,formulaRank,#adducts,#predictedFPs,ConfidenceScore,CSI:FingerIDScore,ZodiacScore,InChIkey2D,InChI,name,smiles,xlogp,pubchemids,links,dbflags,fraction
HPos_3732,Unknown,288.20331,10.427,625.62,136_200929_Poo_TruePooMortality_DDApos_136,[M + H]+,288.20297,624.75,C12H25N5O3,C12H25N5O3,58.86848363278697,58.86848363278697,0,Amino acids and Peptides,0.9999237060546876,Small peptides,0.9999868869781494,Dipeptides,0.999997615814209,Dipeptides,0.9999843835830688,Peptides,0.9998918771743774,"Amino acids, peptides, and analogues",0.9999998807907104,Carboxylic acids and derivatives,1,Organic acids and derivatives,1,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",1,1,1,0.253540231210833,-18.035939520695635,N/A,SENJXOPIZNYLHU,"InChI=1S/C12H25N5O3/c1-7(2)6-8(13)10(18)17-9(11(19)20)4-3-5-16-12(14)15/h7-9H,3-6,13H2,1-2H3,(H,17,18)(H,19,20)(H4,14,15,16)",Leucylarginine,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N,-0.768455803,152914;1779192;1800397;1800398;3800205;124433155,HMDB:(28923);SuperNatural:(SN00323103 SN00062151);ZINC bio:(ZINC02124468 ZINC02149383);additional;MeSH:(152914 3800205);PubMed;COCONUT:(CNP0325109 CNP0337600);Natural Products:(UNPD87702);PubChem:(152914 1779192 1800397 1800398 3800205 124433155);CHEBI:(73528);PubChem class - bio and metabolites;Training Set;KEGG Mine,8610439278,HPos
HPos_3766,Unknown,290.17105,2.771,166.26,34_200929_Poo_TruePooMortality_DDApos_34,[M + H]+,290.17101,167.455,C12H23N3O5,C12H23N3O5,85.20327241533477,81.75461018120457,3.448662234130194,Amino acids and Peptides,0.9999985694885254,Small peptides,0.9999994039535522,Tripeptides,0.9835711717605592,Oligopeptides,0.9963178634643556,Peptides,0.9999998807907104,"Amino acids, peptides, and analogues",1,Carboxylic acids and derivatives,1,Organic acids and derivatives,1,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",1,1,1,0.201576639894412,-88.35566510362277,N/A,DYXOFPBJBAHWFY,"InChI=1S/C12H23N3O5/c1-4-6(2)9(12(19)20)15-11(18)8(5-16)14-10(17)7(3)13/h6-9,16H,4-5,13H2,1-3H3,(H,14,17)(H,15,18)(H,19,20)",2-[[2-(2-aminopropanoylamino)-3-hydroxypropanoyl]amino]-3-methylpentanoic acid,CCC(C)C(C(=O)O)NC(=O)C(CO)NC(=O)C(C)N,-1.26160884,18218514;72187588,PubChem:(18218514 72187588);PubChem class - bio and metabolites,16777218,HPos
HPos_4371,Unknown,340.03543,10.607,636.42,140_200929_Poo_TruePooMortality_DDApos_140,[M + H]+,340.03555,636.545,C9H14N3O7PS,C9H14N3O7PS,11.034175756086334,11.034175756086334,0,Carbohydrates,0.5771969556808472,Nucleosides,0.47655418515205383,Pyrimidine nucleos(t)ides,0.10843967646360396,Pyrimidones,0.6442363262176514,Pyrimidones,0.6442363262176514,Pyrimidines and pyrimidine derivatives,0.99917870759964,Diazines,0.9992244243621826,Organoheterocyclic compounds,0.905472218990326,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organophosphorus compounds; Diazines; Organothiophosphorus compounds; Hydropyrimidines; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,2,0.0520827927634155,-375.46229112082943,N/A,OTHQFNYFZVVZTO,"InChI=1S/C9H14N3O7PS/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(21-8)3-19-20(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)",null,C1=CN(C(=O)N=C1N)C2C(C(C(S2)COP(=O)(O)O)O)O,-3.5,49867627,PubChem:(49867627);PubChem class - bio and metabolites,16777218,HPos
HPos_4606,Unknown,360.1499,12.007,720.42,168_200929_Poo_TruePooMortality_DDApos_168,[M + H]+,360.15007,714.697,C12H25NO11,C12H25NO11,97.86004376676112,91.7705344304996,6.089509336261498,Carbohydrates,0.99352264404296875,Saccharides,0.991213858127594,Disaccharides,0.9999991655349731,Alkyl glycosides,0.6092979311943054,Alkyl glycosides,0.6092979311943054,Fatty acyl glycosides,0.5868346095085144,Fatty Acyls,0.3999108374118805,Lipids and lipid-like molecules,0.364680677652359,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Acyloins; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Fatty acyl glycosides of mono- and disaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,1,1,2,0.155378078187898,-18.33934241705782,N/A,CZMRCDWAGMRECN,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2",Sugar-d6,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,-4.40808487,1115;5988;641624;641681;193385;196128;448244;3036169;7566553;7566558;7566987;7566990;6326101;9798109;9907067;10903976;10215500;15560349;15560351;15560360;15560361;15560364;16663020;18649154;16071271;16217536;16219991;22827006;22886035;23304668;24892744;29987096;42552636;42552748;44120115;49766505;46782954;46936484;51404248;51404249;51404250;51404251;50990598;53748486;53748487;53748488;53748489;53748490;53748491;53748492;57181456;57193742;53301851;57358095;53384916;56628400;60078499;60078646;60109619;56845955;59059877;59103604;59105062;57702372;58798222;59664699;59378726;57997981;58307999;68519390;66788661;69501288;68984672;68986737;68152165;69860867;68233016;68243417;68255877;68321398;69175355;70087999;71024598;71024603;71026769;71752269;69497010;71078848;71122057;71160516;71171065;70899489;71295147;71306938;71309926;71310301;71469257;87786366;90945623;89355142;93532320;93532321;89770229;93091914;94008900;94011385;94011386;91242203;89989618;95566337;92854535;91692850;99134536;98092727;98092728;97052224;91846522;91850964;91857064;99957894;101190003;102041674;102041675;102041676;102217474;101414858;101433504;102425861;102602453;117783796;118855898;118856097;123532914;122362252;124099437;124897586;124897589;124897590;124905301;129316839;129705146;129729514;133568280;131801521;131801522;133611801;133687166;136212896;139025105;139025265,HMDB:(258 125600);PubChem class - food;SuperNatural:(SN00326007 SN00323809 SN00356394 SN00007469);ZINC bio:(ZINC04217475 ZINC04556538 ZINC04556539 ZINC04556540 ZINC04556541 ZINC05224791 ZINC11592522 ZINC11592523 ZINC11592524);additional;HSDB:(57-50-1);MeSH:(5988 193385 196128 3036169 7566553);Plantcyc:(SUCROSE);PubMed;NORMAN:(NS00014135);COCONUT:(CNP0208561);KNApSAcK:(1151);Natural Products:(UNPD32715 UNPD111541 UNPD128750 UNPD167245 UNPD70084);PubChem:(1115 5988 641624 641681 193385 196128 448244 3036169 7566553 7566558 7566987 7566990 6326101 9798109 9907067 10903976 10215500 15560349 15560351 15560360 15560361 15560364 16663020 18649154 16071271 16217536 16219991 22827006 22886035 23304668 24892744 29987096 42552636 42552748 44120115 49766505 46782954 46936484 51404248 51404249 51404250 51404251 50990598 53748486 53748487 53748488 53748489 53748490 53748491 53748492 57181456 57193742 53301851 57358095 53384916 56628400 60078499 60078646 60109619 56845955 59059877 59103604 59105062 57702372 58798222 59664699 59378726 57997981 58307999 68519390 66788661 69501288 68984672 68986737 68152165 69860867 68233016 68243417 68255877 68321398 69175355 70087999 71024598 71024603 71026769 71752269 69497010 71078848 71122057 71160516 71171065 70899489 71295147 71306938 71309926 71310301 71469257 87786366 90945623 89355142 93532320 93532321 89770229 93091914 94008900 94011385 94011386 91242203 89989618 95566337 92854535 91692850 99134536 98092727 98092728 97052224 91846522 91850964 91857064 99957894 101190003 102041674 102041675 102041676 102217474 101414858 101433504 102425861 102602453 117783796 118855898 118856097 123532914 122362252 124099437 124897586 124897589 124897590 124905301 129316839 129705146 129729514 133568280 131801521 131801522 133611801 133687166 136212896 139025105 139025265);CHEBI:(51833 17992 65313 18260);PubChem class - bio and metabolites;KEGG:(C04219 C18068 C00089);PubChem class - safety and toxic;YMDB:(906);PubChem class - drug;Biocyc:(CPD8J2-4 CPD-10684 SUCROSE),255830910,HPos
HPos_4662,Unknown,366.05112,9.668,580.0799999999999,120_200929_Poo_TruePooMortality_DDApos_120,[M + H]+,366.0513,580.16,C8H15NO15,C8H15NO15,17.134271216666193,14.26297089263046,2.871300324035732,Amino acids and Peptides,0.9970481991767884,Small peptides,0.9913331866264344,Aminoacids,0.986642599105835,Arginine and derivatives,0.6035228371620178,Amino acids and derivatives,0.9999202489852904,"Amino acids, peptides, and analogues",0.9999226331710817,Carboxylic acids and derivatives,0.99971741437912,Organic acids and derivatives,0.999996542930603,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Organic nitro compounds; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Arginine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HPos
HPos_5120,Unknown,416.17694,10.205,612.3,133_200929_Poo_TruePooMortality_DDApos_133,[M + H]+,416.17743,617.04,C16H25N5O8,C16H25N5O8,51.96201921157642,48.73240716131294,3.2296120502634738,Alkaloids,0.971441388130188,Nicotinic acid alkaloids,0.3574056029319763,Pyridine alkaloids,0.34598103165626526,"Pyrrolo[2,3-d]pyrimidines",0.5060067772865295,NA,NA,"Pyrrolo[2,3-d]pyrimidines",0.5060067772865295,Pyrrolopyrimidines,0.5292315483093262,Organoheterocyclic compounds,0.9997013211250304,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Pyrroles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Aminopyrimidines and derivatives; Diazines; Organosulfonamides; Pyrrolopyrimidines; Substituted pyrroles; Amines; Aminosulfonyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Pyrrolo[2,3-d]pyrimidines; Organic sulfonic acids and derivatives; Organic sulfonamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",7,1,2,0.512000074426304,-282.835639072826,N/A,SQJIQUBOKHTGAE,"InChI=1S/C20H25N5O3S/c1-22-17-16(18(26)23(2)20(22)27)25(14-15-6-4-3-5-7-15)19(21-17)29-13-10-24-8-11-28-12-9-24/h3-7H,8-14H2,1-2H3",Oprea1_089241,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)SCCN3CCOCC3)CC4=CC=CC=C4,1.70000005,656132;6983898,PubChem class - safety and toxic;PubChem:(656132 6983898);PubMed,67108930,HPos
HPos_5120,Unknown,416.17694,10.205,612.3,132_200929_Poo_TruePooMortality_DDApos_132,[M + H]+,416.17752,615.989,C16H25N5O8,C16H25N5O8,26.409492493860423,20.76241716555834,5.647075328302083,Carbohydrates,0.8522367477416992,Nucleosides,0.6313984394073486,Purine nucleos(t)ides,0.30196413397789,Purine nucleosides,0.8599098324775696,NA,NA,NA,NA,Purine nucleosides,0.8599098324775696,"Nucleosides, nucleotides, and analogues",0.62322235107421875,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tertiary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,1,1,0.165642634957296,-468.5554039680987,N/A,YIQAOPNCIJVKDN,"InChI=1S/C16H25N5O8/c1-7(17)13(25)19-8(5-11(18)22)14(26)20-9(6-12(23)24)15(27)21-4-2-3-10(21)16(28)29/h7-10H,2-6,17H2,1H3,(H2,18,22)(H,19,25)(H,20,26)(H,23,24)(H,28,29)",L-alanyl-L-asparaginyl-L-alpha-aspartyl-L-proline,CC(C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)O)N,-3.44903445,18233448;71464671,PubChem:(18233448 71464671);CHEBI:(73329),34,HPos
HPos_5283,Unknown,438.15906,10.218,613.08,130_200929_Poo_TruePooMortality_DDApos_130,[M + Na]+,438.15974,613.46,C16H25N5O8,C16H25N5O8,27.37926170570382,24.09190714393143,3.287354561772391,Carbohydrates,0.8717963695526123,Nucleosides,0.3653825223445892,Purine nucleos(t)ides,0.14045517146587372,Purine nucleosides,0.9862284660339355,NA,NA,NA,NA,Purine nucleosides,0.9862284660339355,"Nucleosides, nucleotides, and analogues",0.738559901714325,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Tetrahydrofurans; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,1,1,0.0915670750270206,-584.0904430179688,N/A,YIQAOPNCIJVKDN,"InChI=1S/C16H25N5O8/c1-7(17)13(25)19-8(5-11(18)22)14(26)20-9(6-12(23)24)15(27)21-4-2-3-10(21)16(28)29/h7-10H,2-6,17H2,1H3,(H2,18,22)(H,19,25)(H,20,26)(H,23,24)(H,28,29)",L-alanyl-L-asparaginyl-L-alpha-aspartyl-L-proline,CC(C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)O)N,-3.44903445,18233448;71464671,PubChem:(18233448 71464671);CHEBI:(73329),34,HPos
HPos_5283,Unknown,438.15906,10.218,613.08,131_200929_Poo_TruePooMortality_DDApos_131,[M + Na]+,438.15973,615.278,C16H25N5O8,C16H25N5O8,4.198905566214122,0.9637544757308856,3.235151090483236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HPos
HPos_639,L-Proline,116.07065,9.667,580.02,118_200929_Poo_TruePooMortality_DDApos_118,[M + H]+,116.07078,578.894,C5H9NO2,C5H9NO2,21.102457659646543,16.304076410713435,4.798381248933106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HPos
HPos_639,L-Proline,116.07065,9.667,580.02,121_200929_Poo_TruePooMortality_DDApos_121,[M + H]+,116.07071,580.272,C5H9NO2,C5H9NO2,19.17202030269721,16.29845098724298,2.8735693154542306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HPos
HPos_901,Unknown,130.04996,11.157,669.42,157_200929_Poo_TruePooMortality_DDApos_157,[M + H]+,130.04991,657.807,C5H7NO3,C5H7NO3,31.456056874748228,30.328937795603885,1.1271190791443422,Amino acids and Peptides,0.948672354221344,Small peptides,0.9984838366508484,Aminoacids,0.8712966442108154,Proline and derivatives,0.9664319157600404,Amino acids and derivatives,0.7930147051811218,"Amino acids, peptides, and analogues",0.7874978184700012,Carboxylic acids and derivatives,0.9999346733093262,Organic acids and derivatives,0.9999833106994628,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Oxoprolines; Pyrrolidine carboxylic acids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,1,1,0.971994075240831,-8.893499020553376,N/A,ODHCTXKNWHHXJC,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)",Pidolate,C1CC(=O)NC1C(=O)O,-0.800000012,499;7405;439685;7043982;5289118;10534703;21226158;57536822;71309033;76973407;76973951;101602863;102268616;101958799;102601775;122222193;131698836;134081798,HMDB:(267 805 60262);SuperNatural:(SN00254500 SN00064283 SN00064282 SN00247327);ZINC bio:(ZINC03598262 ZINC03598263);additional;MeSH:(499 7405 439685);Plantcyc:(5-OXOPROLINE);PubMed;NORMAN:(NS00006581);COCONUT:(CNP0086290 CNP0206174);KNApSAcK:(7403);Natural Products:(UNPD42473 UNPD161299 UNPD125310);PubChem:(499 7405 439685 7043982 5289118 10534703 21226158 57536822 71309033 76973407 76973951 101602863 102268616 101958799 102601775 122222193 131698836 134081798);CHEBI:(58402 57948 57606 16010 16924 18183);PubChem class - bio and metabolites;KEGG:(C01879 C02237);PubChem class - safety and toxic;YMDB:(107);Training Set;PubChem class - drug;Biocyc:(5-OXOPROLINE CPD-656 CPD0-2503 SMA-0000541),121629054,HPos
HPos_962,L-Aspartic acid,134.04491,11.546,692.76,160_200929_Poo_TruePooMortality_DDApos_160,[M + H]+,134.04485,675.022,C4H7NO4,C4H7NO4,47.21166012044527,44.6722767871674,2.5393833332778764,Amino acids and Peptides,0.9981934428215028,Small peptides,0.999476969242096,Aminoacids,0.9899320602416992,L-alpha-amino acids,0.5474900007247925,Amino acids and derivatives,0.9998364448547364,"Amino acids, peptides, and analogues",0.99982750415802,Carboxylic acids and derivatives,0.9999984502792358,Organic acids and derivatives,0.9999998807907104,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,2,2,0.886815889485639,-2.039316693200805,N/A,CKLJMWTZIZZHCS,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)",aspartate,C(C(C(=O)O)N)C(=O)O,-1.77312338,424;5960;83887;450566;450604;4519554;4083066;4124657;5247115;5460294;5460295;5460540;5460541;5460542;10558662;10630526;12049686;12308664;12308668;12308669;12308671;12308673;12308674;12308675;12598255;11083931;10290822;10329332;10351755;11309534;15939608;16212100;16213422;16213451;16213452;16217270;16217560;21725660;23443619;25240784;25241352;25241353;25241375;44367445;51038521;51038522;51038523;46932124;53725855;53725851;53725854;57397078;57608697;58214776;58214777;70701347;71308907;71308911;71308912;71309134;71309148;71309340;71310325;87436032;90476139;91451713;91872969;117064490;119057279;129695553;133188414;131708239;131885152;139060126;139148725,HMDB:(191 6483 62186 62501);PubChem class - food;SuperNatural:(SN00001746 SN00395771 SN00255261 SN00001724);ZINC bio:(ZINC00895032 ZINC00895218);additional;HSDB:(56-84-8);MeSH:(424 5960 83887 5460294 5460541);Plantcyc:(CPD-302 L-ASPARTATE);PubMed;NORMAN:(NS00001096);COCONUT:(CNP0086214 CNP0141839);KNApSAcK:(1342);Natural Products:(UNPD100871 UNPD110883);PubChem:(424 5960 83887 450566 450604 4519554 4083066 4124657 5247115 5460294 5460295 5460540 5460541 5460542 10558662 10630526 12049686 12308664 12308668 12308669 12308671 12308673 12308674 12308675 12598255 11083931 10290822 10329332 10351755 11309534 15939608 16212100 16213422 16213451 16213452 16217270 16217560 21725660 23443619 25240784 25241352 25241353 25241375 44367445 51038521 51038522 51038523 46932124 53725855 53725851 53725854 57397078 57608697 58214776 58214777 70701347 71308907 71308911 71308912 71309134 71309148 71309340 71310325 87436032 90476139 91451713 91872969 117064490 119057279 129695553 133188414 131708239 131885152 139060126 139148725);CHEBI:(29993 22660 17053 35391 29995 17364 29990 29994 29991);PubChem class - bio and metabolites;KEGG:(C00402 C16433 C00049);PubChem class - safety and toxic;YMDB:(896);Training Set;PubChem class - drug;Biocyc:(SMA-0000674 CPD-302 L-ASPARTATE),255847294,HPos
