2075	10.049	254.69727	Unknown	[M-H]-		0.769	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	726.49	200929_Blk_Filter_blk_2	254.69727:151402 255.70062:0 256.70398:0		1198190	1574638	3741091	3669519	979159	30572	99508	358834	1171481	660766	1055949	1034998	1320009	326214	601334	304805	1011859	843886	1607108	361909	1365098	1297405	1659890	878889	305080	254273	1137579	1663226	1441120	2302680	1656971	1398796	297576	746085	1584665	726501	1547502	1795762	1487204	2292576	1635720	1111197	142734	1333413	1757905	918852	1229624	1592199	377314	209477	1332871	649868	592053	0	1232777	1273531	1657457	1513106	1705305	20804	1480690	1208106	687689	1277028	499544	1241775	1817628	1635818	1295705	81398	986709	1459870	1472435	764606	1094922	1906129	603130	1804880	1198884	1543678	1775297	1595663	1106732	1293038	852554	1144679	2379319	1321880	791665	1853342	1676970	1232927	1681711	532020	974409	724987	1818629	502122	1546223	2085835	1263244	417052	1020366	663910	355875	1207567	597831	644912	1159243.45211227	655820.275772003
2076	7.267	254.88194	Unknown	[M-H]-		0.519	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	189.16	200929_Smp_A_6HV_T36	254.88194:959521 255.88529:82261 256.88865:73051		17212428	23846560	6713630	0	14276027	29749	63155	168808	9044113	20814944	12408412	14943532	9557079	14371056	17655362	13565435	8960	15884792	16987982	10260224	10369597	15460538	20067038	36739872	28915334	8743971	18029020	21697530	15470337	40077	23404976	20941504	10144802	17820744	18280302	31045046	10488257	14529073	22619330	15592776	11353020	7500402	41254148	17725144	38353248	16875782	22143538	18092308	44232180	20048806	19293184	25192982	23375810	17900386	16686956	28515478	8135	11621845	15047717	9289429	18554686	19950510	26439368	12652041	11704075	16250708	29996588	19709742	18527342	8998135	35984368	16057009	24963318	23789612	4028264	21145294	9483659	15537090	6385606	20186100	6250542	3087039	21915152	19389678	27829842	244187	8656398	15421672	30979618	16234106	18791858	16314752	8246080	25550150	24220682	17747370	28952274	9513399	14367732	2308566	17955198	32411584	8596784	21014370	22859942	21457486	23740204	24346322	16958049.7493218	9215316.11392918
2077	5.552	254.88197	Unknown	[M-H]-		0.426	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	148.91	200929_Poo_TruePooMortality_Full5	254.88197:738190 255.88532:100406 256.88868:43372		9815007	21574730	6719568	5854162	6366139	5121736	592804	2947010	12457	4545182	8918670	15152276	25414968	6503690	6273052	5982568	9741954	4839881	12765162	6004473	14453064	13490698	8044612	6115546	6092550	5604643	6012990	7624584	8831278	16024371	6132892	7390930	6792999	8161219	8921230	4919822	16152789	16068495	14593798	6024646	7742552	8355828	0	16449137	9844676	7572687	9101350	11410790	8342766	9481634	10653931	5535431	5851460	7603530	6369243	11400	15972592	13970	7531480	6957606	9302008	7912188	14281	10088509	15879038	14862973	5943011	7068450	6257306	6106738	3418006	4259928	7829608	5757049	5603636	9457919	8168266	8442536	4140067	9323645	8697453	6600350	6046994	7129234	7235237	11622944	7354661	10333232	14124008	12866970	10595599	13412	8437510	8190076	5001082	12387412	6761774	6086114	8034921	5858780	10316196	22745872	14843193	7938136	7103999	10111312	11298480	5343732	8428838.44202112	4540664.28226634
2078	6.287	254.8822	Unknown	[M-H]-		0.685	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	127.05	200929_Smp_B_4LGV_T24	254.8822:807481 255.88555:65701 256.88891:67964		10291802	21574730	6719568	5854162	6366138	909739	874813	303459	4689334	6797170	11256704	9220045	21590270	6503690	6273052	8429503	19298010	15884791	16987982	6004472	16311715	15460537	14654778	6115546	6092550	5604643	6012990	21697530	5319306	22366528	6132892	7390929	6792999	17820744	18280300	4919822	3250783	16068495	14593798	6024646	11810577	20774452	16744681	17725144	38353248	9795475	22143538	4639873	8342766	9481634	10653931	5535432	5851460	7603530	6369243	8767501	17559964	13817907	15047717	16524497	9302008	13864111	5475214	14759435	5904372	14870214	8616879	20559106	12146209	6106738	3418006	4259928	7829608	6288724	5603637	9457919	18376648	15537090	12509327	9323645	23045556	6600350	6046994	7129234	6111818	20661220	7354662	6208252	23877864	13592415	18791124	12858242	6465557	8190076	24220682	22851392	28952274	7919327	15442702	5858780	15336609	22745872	14843193	15381933	7104000	10111312	21930764	8679821	11729670.1565394	6817083.97180463
2079	13.237	254.89412	Unknown	[M-H]-		0.954	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	95.13	200929_Poo_TruePooMortality_Full5	254.89412:430417 255.89747:0 256.90083:0		3627066	8696460	600329	366755	4204872	739075	2278281	1519174	7600375	3360336	3547144	2835792	7969722	3467408	7253176	5896080	6083732	7210608	9580074	2145834	4243039	3747548	3432632	6720484	3804655	4283750	6147682	4808624	7552567	2855540	3103276	7867917	3201724	5439585	5124917	6732086	5232732	3062464	4730352	7234582	3576530	4638935	4673018	4393140	7277351	3835805	4151966	5392202	6728814	4155896	7942116	3926089	4370738	4131753	3728014	6478214	4543978	2907286	3672846	5301082	3485512	6358137	4348351	2532137	3279451	2691678	4257070	7432104	3671642	3893382	4261316	3727529	4280146	7989997	5323596	3315548	2644591	7941104	3442233	2633884	4426126	2980894	2928068	6579894	1977660	205424	3211385	8538343	4781033	4994990	7971468	6228394	1242992	3656291	3875230	3357604	3979700	3276709	5999634	5185214	8532969	6047418	2950462	3280987	3377467	3460338	4932931	3841896	4569121.71440972	1966516.27226701
2080	13.795	254.99124	Unknown	[M-H]-		0.269	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.75	200929_Smp_A_3LV_T36	254.99124:146154 255.99459:15724 256.99795:0		0	0	0	0	0	131189	135000	111218	92960	227188	154924	170541	276416	102739	72273	13361	17873	61028	30055	31470	12939	272230	155376	314766	0	1154121	143366	456169	20235	17902	69022	309678	1725295	0	41024	65613	0	0	141229	43397	0	17026	308843	175531	0	27630	0	26734	52056	13770	356330	226489	621257	90353	560107	0	88363	79396	318395	875369	223964	0	13921	57885	150682	0	11654	45504	28995	259207	86927	98459	208070	148321	587636	333663	365177	74551	636447	0	36108	176573	403890	374481	0	113575	134636	11270	10854	16512	175674	35997	127928	121894	131183	34057	65988	16873	28855	18133	0	15454	312554	12615	27269	22261	125261	15214	150966.805230035	243815.922734439
2081	10.566	255.02693	Unknown	[M-H]-		0.083	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	75.37	200929_Smp_A_1C_T36	255.02693:127544 256.03028:0 257.03364:0		26752	39651	399774	31574	33859	3786	8397	3485	248550	18727	18824	47441	18201	11127	102940	16204	17712	17336	13249	21622	19260	18552	14313	47823	15219	2755437	49459	292166	45098	82844	92570	188035	1962719	19262	17057	47779	47341	34621	171117	44570	12086	19355	14796	31665	18043	16117	28256	44355	24806	15238	95471	124558	879910	0	77474	31005	308540	44400	69731	213828	113128	94086	14264	11818	16296	92719	31171	51310	18968	20169	22526	59536	55177	25849	9326	20710	354593	24180	71916	50060	12997	40865	123784	271002	47385	22670	229286	15886	221819	32045	37731	62606	14742	26259	16278	29550	15195	49464	49841	83466	16872	18651	153711	44191	16390	11778	46309	14990	111274.561916775	333667.937884258
2082	6.093	255.08876	Unknown	[M-H]-	similar chromatogram in higher mz_2604	0.176	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.04	200929_Smp_B_3LV_T36	255.08876:333565 256.09211:65995 257.09547:20875		12581	0	14282	15725	0	4861	5276	75091	22583	163137	14410	18901	21497	11732	13190	30364	13944	18039	39437	30845	0	19841	0	13132	0	6492648	0	445493	0	0	0	0	8954713	43399	15764	17639	0	19453	0	17277	0	347145	7701781	915289	0	122790	474868	0	0	0	15303	14235	367436	58677	56077	429096	0	415842	0	12583887	919081	17269	0	30233	51235	20206	774777	0	0	5385135	0	69953	13322	0	0	520196	262518	0	754575	15089	0	26025	11995	1968860	0	0	11417	0	26545	26772	0	13858	928850	15442	228205	0	0	0	0	0	0	23481	21114	0	13131	15725	0	0	483636.025634766	1815943.8449223
2083	2.912	255.0997	Unknown	[M-H]-		0.093	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.85	200929_Smp_C_6HV_T24	255.0997:158809 256.10305:454251 257.10641:498322		202208	84071	94116	15126	802010	7125	8621	3843	242963	59541	29279	58133	276538	37046	505344	141007	14086	28605	53101	59673	384081	121441	129489	331391	93578	136373	107368	22405	35310	15344	349372	390881	70980	35929	13335	391159	25109	17466	992133	232070	297521	309508	84479	89734	90245	274821	24413	56273	131088	78747	154740	1110646	48756	17988	22619	172965	45275	116692	33820	33582	324106	10996	40712	436514	13673	175800	136643	40675	56517	213245	281564	938684	259753	671209	526251	396692	63189	62040	489203	119334	47851	305770	284783	102716	48286	33748	565905	94401	393813	73594	64048	57799	1698645	91504	203696	13442	29044	123247	195815	752033	25128	122595	286602	44074	50983	1167704	68274	62463	204410.390900788	278958.957706353
2084	8.655	255.10983	Unknown	[M-H]-		0.306	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.53	200929_Smp_C_4LGV_T36	255.10983:317620 256.11318:42757 257.11654:18683		13060	31452	21957	244943	512912	2537	8979	194053	59895	7415	818216	19814	184970	93105	773606	102986	412697	21203	873069	213663	73795	53633	509324	279169	18104	409850	39303	370701	409724	37833	517122	148870	731164	269225	25600	22829	66004	2790026	1890700	15801	5067	19715	38959	57630	24243	1288418	67684	72773	71173	22997	67446	954782	12448	45123	54975	97726	27505	381954	283763	395475	281489	24347	19133	504304	39294	3350125	319767	264921	37887	17591	36585	1911702	73211	36143	537194	44007	26007	55487	411524	30581	39808	53471	98760	16639	2309520	77356	19790	10618	6031042	2706608	7858	11814	707277	12582	23806	43787	31236	18417	597262	13187	28072	26147	183973	14057	11947	224827	943336	33187	366637.481486003	814481.547093074
2085	2.594	255.16014	Unknown	[M-H]-	ion correlated with 601; ion correlated with 2101; ion correlated with 611	0.306	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	139.82	200929_Smp_B_3LV_T36	255.16014:1509396 256.16349:383596 257.16685:477469		14262	0	14835	38620	29298	255476	263690	143773	242981	345212	230719	242391	240559	233561	165383	167635	186557	90072	167193	143308	18044	24429	17068	334995	0	817319	16846	245366	43670	18434	37380	235707	4264581	0	34324	31696	247143	231233	283453	31998	11566	306479	1065152	46126	106920	13314	45552	15428	12195	0	178718	41554	3113492	0	309035	0	17131	35855	265555	14208430	376377	28711	15577	269141	19797	22642	15889	12441	229221	270095	106693	21039	65434	21865	33990	335699	148580	0	78050	20452	16605	114792	63164	793910	20544	0	27492	16775	21047	149900	16452	144538	316997	14333	27598	0	32737	20369	96684	42056	16025	19833	33184	17592	12892	24749	13673	20591	315999.448215061	1445393.44666192
2086	13.939	255.23268	Unknown	[M-H]-		0.037	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.6	200929_Smp_A_3LV_T12	255.23268:412002 256.23603:0 257.23939:0		4602668	3547550	4128092	2386102	1583721	677666	213607	439944	1078145	3418468	3970823	2258808	5302001	6434959	6468316	2191590	2034083	4091976	2532736	3359495	2540789	1920139	1444027	1533283	3078154	2731618	4425519	1474092	2490826	1475100	7439282	2504878	2875120	2462012	3861670	2169854	992899	1058815	3814052	2479376	4577066	3451912	2974468	5236072	2072243	3144462	3456037	936187	2961094	4455234	2450176	3173803	1600999	6342576	3707072	2657757	2909363	14216240	2097858	2427937	8870766	2976807	2634896	2541298	5469438	3287962	8298333	3166336	3612516	2485554	2462241	955820	2318230	2512166	4375829	3578029	6498145	2570858	4195212	3114041	2135484	6902696	3190834	2171244	3040208	1386231	7301620	2765466	3225770	1690074	4160064	12005795	1338318	4362599	4406388	4199019	1426822	5080434	5440267	3806261	5275280	3195671	3984194	5350219	1244459	7031585	2044930	4063040	3486020.92013889	2173597.58033014
2087	1.775	255.23288	Unknown	[M-H]-	similar chromatogram in higher mz_2272	0.259	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	31.76	200929_Poo_TruePooMortality_DDAneg20	255.23288:1671343 256.23623:268756 257.23959:22543	61.59428:6390 70.99812:7694 92.79775:7523 95.56597:6515 99.07573:7351 121.71906:6646 217.62271:93056	19736796	13134396	10632508	17087762	7037387	17802328	15894519	15727132	35924256	37626132	32991900	30693552	38365912	24691008	29842028	18053858	26192084	16621359	4383788	22375292	11958765	28695060	8330498	27439276	9161852	57629428	25676220	23855524	25715778	11764358	30306176	12640527	32015528	21290792	5484999	6483587	10357889	21831278	7462268	12794240	21374098	11651621	28976270	15881229	47782592	19688064	8638767	8200787	21119440	8115032	14705852	12679317	65663212	11293024	27092434	13454370	11319741	16243342	28056752	38044052	12994276	10228057	25610290	14403449	5025327	43547672	10502072	9252092	17972744	22903826	16906698	7412394	11199298	11303810	23007198	12117650	14620503	26983056	33293262	37972120	8149504	22271490	16047707	20105442	52931548	32449244	22800644	18329360	49586588	36694052	6499520	35269564	15020638	9212036	19475874	28997538	26830112	12812906	9821329	3802531	18392998	26625564	16965438	15059455	16254366	45871460	27062520	31634500	20999238.4976852	12161701.4762426
2088	9.599	255.23293	Unknown	[M-H]-		0.426	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.19	200929_Poo_TruePooMortality_DDAneg20	255.23285:300453 256.2362:148538 257.23956:18939	59.6082:6674 62.80544:6624 68.2672:7127 90.70053:6512 100.54617:6409 103.72634:7295 131.66751:6820 144.29774:7715 146.48213:6992 156.98174:7119 174.38593:7844 177.53938:8282 212.34784:6935 223.89828:7573 227.22282:15727	7123402	4987886	6101320	3915356	4959294	1225957	2068475	3532115	4379249	6093764	7530366	9444830	4498463	7692026	12057911	13868073	3318190	6109542	4372316	14300047	5902583	9659400	8842281	9731423	4072542	3971997	5849428	5346336	5256580	6285848	6466599	7772388	7104552	8364689	7130481	8425719	5423171	7414126	5740626	1363945	6340448	7499680	4613662	7710624	3309818	9106454	9188370	8297436	7506690	6327076	4867816	6589432	6149944	8678664	5161462	7869400	10511140	11783075	6890248	3941569	9120379	2776249	6145132	6774902	4011098	8302870	7288087	6428060	9856938	3741136	5437666	466834	4605506	4983912	6916355	5840529	5458882	3662222	4888123	5006427	5257740	4786291	4196930	4772434	4115116	6853840	8386628	6962995	9597887	7195668	5190874	5900800	4830589	7492222	6533171	4372909	5686110	8130296	7234532	4954006	7626612	1326119	2979096	6480758	4519929	7594270	3801830	4699830	6233676.75347222	2428385.63417161
2089	6.789	255.23305	Unknown	[M-H]-		0.278	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.24	200929_Smp_E_3LG_T36	255.23305:1130248 256.2364:198250 257.23976:0		34802512	72149808	40902920	13690535	50535008	3548027	2516663	2142499	8310508	16540770	51970472	12243886	27383736	33310418	16090138	30871626	51387724	52624340	20435776	5618922	44887644	33022178	48538208	11063717	34882808	17026372	30959744	55846888	35484220	3065474	20485518	14691726	22197448	32539286	50529040	19355516	21671914	47257732	48139064	20339970	16208304	15202680	10131468	20303804	10774372	17638990	49774404	36114032	64591468	41413288	25016102	18373714	33840484	12604582	7703779	12216066	81318608	20817016	23342648	16743548	20510744	24424152	46652416	17604220	46270736	16302694	24289192	26327344	25743726	13631645	11093287	37907428	37462572	27443374	11626680	18786578	5824118	35951604	7167541	46543520	38899852	20212146	22298162	3408068	4891500	3005700	23937594	4450606	3755356	17828450	70741760	27404566	42572608	22676834	4249866	3464018	51777240	5189674	38127748	6125146	9560593	69950096	7270422	56468380	7419736	13324916	49718740	24681912	26371901.5972222	18172216.5759405
2090	10.107	255.82222	Unknown	[M-H]-	similar chromatogram in higher mz_2104	0.176	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	575.86	200929_Poo_TruePooMortality_DDAneg35	255.82222:112111 256.82557:0 257.82893:153330		0	0	0	0	0	253638	265087	248126	33326	0	23476	0	0	0	348731	0	0	0	539469	0	0	0	0	0	0	0	0	0	50830	0	0	0	396010	0	230709	0	0	212823	0	0	364488	0	0	0	0	0	0	0	120251	0	0	0	371155	0	0	0	0	0	18448	167924	605155	0	0	0	0	20774	0	0	0	0	0	360353	150100	12905	0	20517	0	0	0	0	215590	20291	158234	0	0	0	219910	0	0	35100	0	0	0	0	48155	0	0	0	0	0	168700	174800	123287	0	0	10263	0	0	55450.2408854167	121043.434623548
2091	9.566	256.0589	Unknown	[M-H]-		0.167	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	935.19	200929_Smp_B_6HV_T36	256.0589:298693 257.06225:39818 258.06561:136000		10853	49731	0	15185	9514	3810	90957	153129	259234	156701	127476	11896	352503	229231	26683	98521	16457	0	17917	9984	7147	12312	15672	24657	7286	421880	9243	80845	37573	0	11763	66678	862111	344193	31554	11389	20936	236110	548515	0	20972	46235	5844752	680461	0	43627	8016	0	31300	0	27361	9875	665599	0	18200	8847	0	0	45253	1793652	1110624	16856	12248	143462	646418	890897	32299	10142	31857	5064679	586906	60237	56239	8079	19559	18272	78253	39004	123259	0	29681	17802	126908	131460	633558	0	14837	49185	986556	651610	8078	20122	364494	99616	391447	0	6697	42363	358563	12663	12939	24640	724107	11198	5531	14154	174003	222866	256649.630176685	775107.225732537
2092	8.709	256.05942	Unknown	[M-H]-		0.194	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1040.99	200929_Smp_A_6HV_T36	256.05942:396507 257.06277:33961 258.06613:156643		10962	49731	15975	0	18421	20440	32877	107761	634768	271494	418592	311734	190442	569933	153884	49431	219297	133089	148985	154904	14464	9699	11459	151449	7286	869228	8213	69719	5741	8477	8587	123562	1643518	725785	15457	15336	62253	928577	1399432	8102	7503	112000	10383847	874792	0	300034	8923	0	18633	0	95790	7510	812221	10727	210523	19097	0	45093	80286	4641840	2644424	7247	8679	353102	1304618	1555554	67364	10142	35984	8377501	1805376	224005	23621	34832	50348	57825	152004	6927	498688	8759	7865	11824	94395	363601	1749862	8702	22502	113936	2031912	1005678	8909	6120	1451098	1371999	897567	10412	15549	139416	647248	23407	6162	31371	994656	11198	9190	198590	464686	359238	523259.066632306	1399232.63542288
2093	8.864	256.09387	Unknown	[M-H]-		0.296	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.8	200929_Smp_C_4LGV_T36	256.09387:544575 257.09722:81227 258.10058:36773		13408	9170	17936	46188	9233	160057	16186	279570	421841	284665	325455	297100	386895	541153	134308	162956	212146	191736	33687	11580	55360	88300	21416	8999	107010	871817	184459	201138	23137	35426	30481	125730	9257	19133	26548	6594	10788	2298058	2014436	47754	13926	0	16425	31229	6785	143949	5700	262724	8649	5895	134887	96672	269560	144975	425433	12226	26564	17134	122709	221197	92009	19484	7827	247451	77506	849553	204844	8464	17155	10595	30666	345725	66807	43449	466026	493066	190877	214518	417370	8649	152116	122958	611074	110746	2252556	95856	122497	123527	6992054	2339896	104391	30135	251053	171250	5810	35287	75603	319566	713851	17266	27635	13744	1134540	8478	18404	153935	1066940	16708	301922.838378906	789664.382639649
2094	6.663	256.2363	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.23	200929_Smp_E_3LG_T24	256.2363:167253 257.23965:28554 258.24301:0		787878	2107668	2505176	1962660	950613	284579	633422	723972	4565730	4943518	4255080	4219826	2699176	8852103	537390	1596234	2375851	3965922	2027758	5892208	685846	1228759	1588802	2200566	410287	1409134	3315119	3380447	925178	2290675	1361117	3030461	1712635	4282184	2617556	1800435	3110014	2498627	3909875	2343623	3798670	1461539	579837	4348980	1798910	1794133	5200970	3471898	657311	1358249	2608264	699685	3063553	838873	2643269	667100	3309919	1686189	5763286	4110216	1686071	3612012	1466677	2315624	2831502	798515	1654761	3999320	2212088	2567626	2731899	1422390	1275150	2717698	1931701	1339245	1705919	1938881	2498804	2332403	1849742	1201450	641328	761268	2567588	2436621	1554832	2384941	2366514	2081439	3269261	2604476	2079021	1715911	6293324	2073638	4568999	1121044	1466735	2163317	7994002	1512687	2018714	4528797	1938310	1355363	2058428	2293344	2423966.07349537	1523829.13873122
2095	3.161	256.91922	Unknown	[M-H]-		0.019	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.58	200929_Smp_B_3LV_T12	256.91922:281280 257.92257:21572 258.92593:155633		12825	75427	29248	31187	33064	3256	18863	7559	51963	62069	16797	27693	110158	65407	128690	34252	18168	15685	11174	28376	19389	32694	98917	186527	33031	21950	182524	40685	37675	15685	100639	255120	44828	38920	60509	33874	14218	0	0	147120	29240	11954	338513	22924	49667	37194	222923	31123	86573	12145	15515	50720	47600	20985	23641	148404	12757	8239374	16538	14054	409482	38773	39650	112287	11557	0	118562	16066	38813	23461	59193	104222	34393	27319	78740	112075	33521	18500	97305	31396	43344	36588	79539	26971	0	33255	140100	0	0	0	157436	31101	145445	108306	10868	34703	41719	43007	26191	101237	15418	15210	13079	35525	532806	35390	0	16850	136179.759492097	791149.402256079
2096	9.638	257.04895	Unknown	[M-H]-		0.083	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.92	200929_Smp_B_3LV_T48	257.04895:155081 258.0523:10786 259.05566:8428		0	0	0	19405	0	3109	1446	14114	39165	29500	29987	58313	0	272371	23110	0	9430	9103	0	77849	0	15032	17021	23866	6950	575906	0	22104	8863	0	42187	7333	29179	412320	7408	31761	13704	0	0	0	14844	70805	181385	949287	0	21870	0	0	15840	9536	0	0	113422	9374	205261	73791	0	19361	14920	36190	1755344	7594	9560	27406	137964	7735	27746	14591	120513	575726	411352	11962	12328	11407	7652	7719	29224	7366	33647	0	7399	89958	22472	7612	15663	0	0	17330	14229	0	0	43516	65314	118515	120811	0	20103	13548	17231	0	0	0	9724	12095	11469	11537	0	78538	68984.4419171369	210827.007006003
2097	4.532	257.07785	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.26	200929_Smp_C_4LGV_T24	257.07785:184752 258.0812:37844 259.08456:0		0	17887	0	14204	25593	3304	3316	2705	290921	36414	31827	45179	70175	87412	149387	14480	16212	15798	318554	23258	0	0	0	108080	20107	888301	0	12835	14496	0	13827	48896	1139249	74744	0	15519	133083	1664669	177765	15497	14965	17016	408608	187817	0	40161	84378	15628	0	15151	31107	20417	1320537	14007	598818	84128	0	0	20245	1557081	95168	46758	0	0	1039122	607308	138468	16254	0	514534	22911	503264	19426	13351	20258	33587	16321	35569	124784	15689	15932	0	57495	437191	188118	17408	379155	4877050	1164845	196717	14997	14708	366225	26755	17593	0	271815	16785	24532	20754	25989	71632	73820	15789	20501	216608	255222	18116	203632.184694643	558147.967896311
2098	3.19	257.11551	Unknown	[M-H]-		0.074	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.95	200929_Smp_E_4LG_T36	257.11551:116559 258.11886:391663 259.12222:186918		16733	11841	55050	10491	65924	5397	3721	5267	235966	25623	13897	34419	109802	13398	282319	21601	20650	20140	375627	22892	196301	13267	114630	284899	35125	232721	25832	58216	14486	13237	120416	133953	35714	32753	18379	767390	14099	85222	412239	102353	22161	17059	13070	11449	30272	31728	174773	107319	24941	14323	390905	802840	52186	14109	11597	18797	16046	18544	20259	58448	93628	29051	14343	43430	28266	110942	82507	27873	17524	78188	141881	559213	199571	306715	325290	116549	35591	49234	158046	10086	18813	145441	112255	23931	15716	15206	102771	87000	169386	13629	45511	18473	215162	253283	30020	45126	34573	29377	17218	147754	28914	62362	58272	64139	60779	842443	62287	85909	103208.269499602	156443.068776277
2099	5.668	257.11569	Unknown	[M-H]-		0.12	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.64	200929_Smp_C_1C_T0	257.11569:200486 258.11904:435566 259.1224:389351		23145	14177	37815	127024	273097	6656	10467	73179	369469	25561	22129	21283	128417	27314	71045	18420	19698	22736	214463	50971	64668	30784	17882	399783	65514	87762	30348	24616	78475	15337	36780	188974	19101	33437	20472	49453	16410	32380	355893	36713	42591	86246	96708	633731	25723	15579	269303	27898	24387	11208	143604	184642	296155	83390	139978	210158	57391	100732	21498	19771	339398	15236	54417	36820	124930	643289	617510	19079	30837	219774	242435	2262105	267029	363210	529528	391065	29387	37080	67567	46034	16372	31145	181481	34156	19400	70728	188623	18505	142594	11971	121449	53760	1346168	26610	17215	91885	31247	53827	236958	83761	19203	16345	76914	12201	41278	223158	46573	44135	141175.310451931	275169.255888475
2100	8.436	257.11584	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.32	200929_Smp_C_1C_T0	257.11584:121229 258.11919:385860 259.12255:153259		57966	117517	81294	75143	412837	4211	2214	159807	452926	12248	576640	14533	9409	127013	112226	16092	244970	29967	675685	19133	47541	11567	30120	158488	22263	82752	9111	239995	4435	8928	50085	39324	355984	155025	7281	19205	5640	361869	154687	25398	29268	19415	63941	17052	16263	587657	37883	7238	30888	15372	107118	564749	7539	21011	24434	294005	9123	289564	6390	185790	169175	12967	8648	318879	36691	173355	221120	7877	39877	9767	86874	1018042	133238	19126	400613	28570	26692	31572	555110	68727	21988	17235	106044	35055	7862	160230	90204	17433	252883	420595	22778	19338	414889	22492	58636	36425	13360	11075	324727	301643	8294	105296	82378	22824	23307	643724	50291	83134	130252.6856486	184172.610652462
2101	2.566	257.17572	Unknown	[M-H]-	ion correlated with 601; ion correlated with 611	0.611	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	76.97	200929_Smp_B_3LV_T36	257.17572:5545056 258.17907:1293791 259.18243:103960		28495	13245	50680	22107	349284	1171955	1207688	1204411	1365622	1523833	1304680	1144398	1373510	1189885	837589	675486	876713	659901	903677	756076	17844	146336	89233	1565307	15797	4321583	329860	1551010	36760	11583	371524	1476640	19550372	37141	64539	460357	959901	27621	323664	291355	163100	2408582	2099084	261306	41829	179009	80786	33204	271343	112196	949890	343525	9035173	237735	2122129	0	21812	142278	976424	57241660	611284	73783	46368	1235214	479290	158589	179448	252004	1603419	489250	443081	251487	622182	461736	614310	415984	1306742	13568	862269	184754	103898	645942	634202	4370182	128721	25521	320434	245259	350207	25853	184719	779697	561376	163333	185199	78923	126038	130659	46258	439132	50179	70280	233969	53208	148747	142414	21740	223833	1350216.76753291	5830259.56743767
2102	2.791	257.62991	Unknown	[M-H]-		0.12	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	716.63	200929_Smp_E_2LG_T48	257.62991:80928 258.63326:0 259.63662:34548		0	0	0	0	0	82039	96496	123174	18341	0	43870	175497	61630	0	11688	14998	0	36786	16197	0	0	0	11687	0	0	0	0	0	0	0	0	16196	0	0	0	0	0	734115	232794	0	0	0	0	0	0	0	0	0	0	0	0	0	49319	0	0	0	0	0	0	145781	0	0	0	0	40074	107597	0	0	0	35429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289727	0	0	174006	169565	620472	0	0	0	0	0	0	0	282136	697645	0	18299	304198	140947	0	0	26079	352467	0	47493.0357711227	129340.58366598
