SampID,Time,Rep,Treatment,MF,Name,FinalBMIS,Fraction,RT,mz,Volume_Normalized_Area,Predicted_Adduct_Ion
C_6HV_T24,24,C,HV,HPos_690,Unknown,"Adenine, 15N2",HILIC_Pos,5.593,119.0354,11406.385138816497,NA
C_6HV_T24,24,C,HV,HPos_691,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.602,119.04934,4642.056032604514,NA
C_6HV_T24,24,C,HV,HPos_705,L-Threonine,"DL-Alanine, 2H3",HILIC_Pos,10.505,120.06577,122890.78881611986,NA
C_6HV_T24,24,C,HV,HPos_706,Unknown,Inj_vol,HILIC_Pos,5.918,120.08092,226782.56,NA
C_6HV_T24,24,C,HV,HPos_805,Unknown,"DL-Valine, 2H8",HILIC_Pos,10.121,126.02193,5739.212005627135,NA
C_6HV_T24,24,C,HV,HPos_831,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.929,127.03911,3996.735725052118,NA
C_6HV_T24,24,C,HV,HPos_87,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.544,74.02436,4753.661579040522,NA
C_6HV_T24,24,C,HV,HPos_878,Unknown,"Adenine, 15N2",HILIC_Pos,11.05,129.06587,27268.55105683118,NA
C_6HV_T24,24,C,HV,HPos_879,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.6,129.06604,25394.06929741728,NA
C_6HV_T24,24,C,HV,HPos_893,Unknown,Inj_vol,HILIC_Pos,11.301,129.66556,4281.81,NA
C_6HV_T24,24,C,HV,HPos_901,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.157,130.04996,4918594.120789145,NA
C_6HV_T24,24,C,HV,HPos_950,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.095,133.03175,18505.736196813363,NA
C_6HV_T24,24,C,HV,HPos_954,L-Asparagine,"DL-Alanine, 2H3",HILIC_Pos,11.136,133.061,76852.86052647121,NA
C_6HV_T24,24,C,HV,HPos_962,L-Aspartic acid,"DL-Alanine, 2H3",HILIC_Pos,11.546,134.04491,137756.46454775572,NA
C_6HV_T24,24,C,HV,HPos_970,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.557,134.08122,9088.692048020945,NA
C_6HV_T24,24,C,HV,HPos_978,Dimethylsulfoniopropionate,Inj_vol,HILIC_Pos,10.397,135.04745,207773.58,NA
C_6HV_T24,24,C,HV,HPos_989,Adenine,"Adenine, 15N2",HILIC_Pos,5.611,136.06171,1975572.5397303903,[M+NH4]+
C_6HV_T24,24,C,HV,HPos_991,Unknown,"Adenine, 15N2",HILIC_Pos,4.263,136.0618,4216.599959648401,NA
C_6HV_T24,24,C,HV,HPos_992,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.615,136.07568,48890.98908903449,[M+NH4]+
C_6HV_T24,24,C,HV,HPos_sky16,Creatine,"Sucrose, 13C",HILIC_Pos,11.465,132.07684853459648,22769.451048283776,NA
C_6HV_T24,24,C,HV,HPos_sky35,Glycine betaine,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.1025,118.08643793090761,3403056.7699407535,NA
C_6HV_T24,24,C,HV,HPos_sky38,Guanine,"Guanine, 13C, 15N2",HILIC_Pos,8.8625,152.0566926625285,105650.45631349544,NA
C_6HV_T24,24,C,HV,HPos_sky45,Hypotaurine,"Thymine, 2H4",HILIC_Pos,11.094166666666666,110.02735136036566,48890.71109328676,NA
C_6HV_T24,24,C,HV,HPos_sky51,L-Glutamic acid,"DL-Alanine, 2H3",HILIC_Pos,11.083333333333334,148.06033870087805,8393338.75399855,NA
C_6HV_T24,24,C,HV,HPos_sky54,L-Homoserine,"Adenine, 15N2",HILIC_Pos,11.171666666666669,120.0657208083999,22700.91930832034,NA
C_6HV_T24,24,C,HV,HPos_sky55,L-Isoleucine,"L-Isoleucine, 15N",HILIC_Pos,7.654166666666667,132.1019773303118,770814.9836725374,NA
C_6HV_T24,24,C,HV,HPos_sky59,L-Methionine,"L-Methionine, 2H3",HILIC_Pos,8,150.0583395395183,78025.8869994931,NA
C_6HV_T24,24,C,HV,HPos_sky60,L-Methionine S-oxide,"DL-Alanine, 2H3",HILIC_Pos,9.6225,166.05337724930408,33666.715839569515,NA
C_6HV_T24,24,C,HV,HPos_sky64,L-Serine,"DL-Alanine, 2H3",HILIC_Pos,11.434166666666666,106.05024578431563,60469.46434141803,NA
C_6HV_T24,24,C,HV,HPos_sky71,N6-Acetyl-L-lysine,"DL-Valine, 2H8",HILIC_Pos,9.363333333333332,189.12342470178055,20418.327136556574,NA
C_6HV_T24,24,C,HV,HPos_sky72,Ophthalmic acid,"DL-Histidine, 15N",HILIC_Pos,10.2925,290.13468733882496,11022.923458568202,NA
C_6HV_T24,24,C,HV,HPos_sky73,Pipecolic acid,"DL-Valine, 2H8",HILIC_Pos,9.409166666666668,130.0863644892646,427576.26183376217,NA
C_6HV_T24,24,C,HV,HPos_sky74,Proline betaine,Inj_vol,HILIC_Pos,7.541666666666666,144.1019280260429,50108.11,NA
C_6HV_T24,24,C,HV,RP_10004,Unknown,Inj_vol,RP,4.005,238.09042,898.12,NA
C_6HV_T24,24,C,HV,RP_10006,Unknown,Inj_vol,RP,2.556,238.09355,0,[M+NH4]+
C_6HV_T24,24,C,HV,RP_10123,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.037,240.10938,5195.48277920604,NA
C_6HV_T24,24,C,HV,RP_10309,Unknown,"L-Tryptophan, 2H3",RP,2.555,243.04904,0,[M+Na]+
C_6HV_T24,24,C,HV,RP_10313,Unknown,"L-Phenylalanine, 2H8",RP,1.141,243.08376,0,NA
C_6HV_T24,24,C,HV,RP_10319,Unknown,"L-Phenylalanine, 2H8",RP,5.785,243.08788,7347.5472780599075,NA
C_6HV_T24,24,C,HV,RP_10320,Unknown,Inj_vol,RP,1.446,243.09789,5415.75,NA
C_6HV_T24,24,C,HV,RP_10411,Unknown,"L-Tryptophan, 2H3",RP,3.411,244.08061,0,[M+Na]+
C_6HV_T24,24,C,HV,RP_10502,Unknown,"L-Tryptophan, 2H3",RP,2.479,245.0647,0,[M+Na]+
C_6HV_T24,24,C,HV,RP_10543,Unknown,"Vitamin B2, 13C4, 15N2",RP,2.369,245.18597,5816.430091242784,NA
C_6HV_T24,24,C,HV,RP_10544,Unknown,"L-Phenylalanine, 2H8",RP,2.634,245.18605,5198.650649701111,NA
C_6HV_T24,24,C,HV,RP_10770,Unknown,"Vitamin B2, 13C4, 15N2",RP,9.048,249.14873,1791.1919951616508,NA
C_6HV_T24,24,C,HV,RP_10820,Unknown,Inj_vol,RP,1.552,250.09354,1011.52,NA
C_6HV_T24,24,C,HV,RP_10987,Unknown,Inj_vol,RP,1.27,252.10916,305944.76,NA
C_6HV_T24,24,C,HV,RP_11044,Unknown,Inj_vol,RP,1.317,253.09352,2627,NA
C_6HV_T24,24,C,HV,RP_11047,Unknown,"L-Phenylalanine, 2H8",RP,1.531,253.11819,3592.2816729084116,NA
C_6HV_T24,24,C,HV,RP_1105,Unknown,Inj_vol,RP,1.451,117.055,1956.7,NA
C_6HV_T24,24,C,HV,RP_11065,Unknown,Inj_vol,RP,8.911,253.18025,3307.56,NA
C_6HV_T24,24,C,HV,RP_11071,Unknown,"L-Phenylalanine, 2H8",RP,9.893,253.21652,511.7112319859038,NA
C_6HV_T24,24,C,HV,RP_11302,Unknown,Inj_vol,RP,5.186,257.10364,2081.84,NA
C_6HV_T24,24,C,HV,RP_11420,Unknown,"Pyridoxal, 2H3",RP,1.423,259.07892,28.894103381424806,NA
C_6HV_T24,24,C,HV,RP_11431,Unknown,Inj_vol,RP,1.036,259.10416,2541.31,NA
C_6HV_T24,24,C,HV,RP_11542,Unknown,"Indole-3-acetic acid, 2H5",RP,9.248,259.1907,4222.686165245207,NA
C_6HV_T24,24,C,HV,RP_11850,Unknown,"L-Tryptophan, 2H3",RP,2.071,263.13934,799.8557168353165,NA
C_6HV_T24,24,C,HV,RP_11935,Unknown,"L-Tryptophan, 2H3",RP,1.446,265.07983,8110.717617019359,[M+Na]+
C_6HV_T24,24,C,HV,RP_12037,Unknown,Inj_vol,RP,1.727,266.12524,2536.67,NA
C_6HV_T24,24,C,HV,RP_12070,Unknown,Inj_vol,RP,8.726,266.21677,1676.71,NA
C_6HV_T24,24,C,HV,RP_12093,Unknown,"L-Tryptophan, 2H3",RP,1.096,266.96759,372.1240594463499,NA
C_6HV_T24,24,C,HV,RP_12128,Unknown,"L-Tryptophan, 2H3",RP,3.414,267.15659,0,NA
C_6HV_T24,24,C,HV,RP_12164,Unknown,"L-Tryptophan, 2H3",RP,8.723,267.22308,2188.899904454113,NA
C_6HV_T24,24,C,HV,RP_12203,Unknown,Inj_vol,RP,1.096,268.10394,1445036,NA
C_6HV_T24,24,C,HV,RP_12205,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.425,268.10422,34414.347540890696,NA
C_6HV_T24,24,C,HV,RP_12279,Unknown,"L-Phenylalanine, 2H8",RP,1.241,269.11325,1152.1281521683184,NA
C_6HV_T24,24,C,HV,RP_12310,Unknown,"Indole-3-acetic acid, 2H5",RP,10.001,269.23859,2464.156711746641,NA
C_6HV_T24,24,C,HV,RP_12312,Unknown,"L-Phenylalanine, 2H8",RP,9.86,269.23862,2272.5229133948137,NA
C_6HV_T24,24,C,HV,RP_12341,Unknown,"Pyridoxal, 2H3",RP,1.092,270.09134,2642.734759981363,NA
C_6HV_T24,24,C,HV,RP_12403,Unknown,"Pyridoxal, 2H3",RP,1.102,271.11127,514.2841762397867,NA
C_6HV_T24,24,C,HV,RP_12456,Unknown,"L-Phenylalanine, 2H8",RP,1.092,272.09216,18435.925589612383,NA
C_6HV_T24,24,C,HV,RP_12527,Unknown,"L-Phenylalanine, 2H8",RP,1.09,273.08902,757571.2419541415,NA
C_6HV_T24,24,C,HV,RP_12782,Unknown,Inj_vol,RP,1.317,275.0755,2666.78,[M+Na]+
C_6HV_T24,24,C,HV,RP_13157,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.072,278.66409,9984.289726584893,NA
C_6HV_T24,24,C,HV,RP_13185,Unknown,"Pyridoxal, 2H3",RP,1.612,279.13422,855.6122256412804,NA
C_6HV_T24,24,C,HV,RP_13205,Unknown,"L-Phenylalanine, 2H8",RP,3.859,279.1705,3532.4003520792317,NA
C_6HV_T24,24,C,HV,RP_13206,Unknown,"L-Phenylalanine, 2H8",RP,4.164,279.17059,2182.2579010437385,NA
C_6HV_T24,24,C,HV,RP_13217,Unknown,Inj_vol,RP,9.264,279.19543,4580.62,NA
C_6HV_T24,24,C,HV,RP_13430,Unknown,"L-Tryptophan, 2H3",RP,1.478,282.12003,949.8453727557431,NA
C_6HV_T24,24,C,HV,RP_13521,Unknown,"L-Phenylalanine, 2H8",RP,1.355,283.129,22751.872818680462,NA
C_6HV_T24,24,C,HV,RP_13590,Unknown,"L-Phenylalanine, 2H8",RP,1.171,284.09918,150419.76579785466,NA
C_6HV_T24,24,C,HV,RP_13592,Unknown,"L-Phenylalanine, 2H8",RP,1.43,284.0994,2769.0371480952663,NA
C_6HV_T24,24,C,HV,RP_13655,Unknown,Inj_vol,RP,1.339,285.0835,3594.05,NA
C_6HV_T24,24,C,HV,RP_13704,Unknown,"L-Phenylalanine, 2H8",RP,7.792,285.23358,3561.3931319851695,NA
C_6HV_T24,24,C,HV,RP_13755,Unknown,"L-Phenylalanine, 2H8",RP,1.688,286.12872,28252.361592093144,NA
C_6HV_T24,24,C,HV,RP_1379,Unknown,"L-Phenylalanine, 2H8",RP,1.157,120.08104,304128.8624156134,[M+NH4]+
C_6HV_T24,24,C,HV,RP_1383,Unknown,"Indole-3-acetic acid, 2H5",RP,1.037,120.08109,4217.560492230167,NA
C_6HV_T24,24,C,HV,RP_1385,Unknown,"Indole-3-acetic acid, 2H5",RP,1.369,120.08111,415.6137137917713,NA
C_6HV_T24,24,C,HV,RP_13999,Unknown,"Indole-3-acetic acid, 2H5",RP,1.168,289.08435,39959.22790380477,NA
C_6HV_T24,24,C,HV,RP_14070,Unknown,"L-Tryptophan, 2H3",RP,1.096,290.08612,19512.70038925945,[M+Na]+
C_6HV_T24,24,C,HV,RP_14071,Unknown,Inj_vol,RP,1.425,290.08624,5502.1,[M+Na]+
C_6HV_T24,24,C,HV,RP_14134,Unknown,Inj_vol,RP,1.09,291.06992,19724.32,NA
C_6HV_T24,24,C,HV,RP_14280,Unknown,Inj_vol,RP,9.755,293.2114,3407.13,NA
C_6HV_T24,24,C,HV,RP_14444,Unknown,"Indole-3-acetic acid, 2H5",RP,1.091,295.0712,10711.131607807825,[M+Na]+
C_6HV_T24,24,C,HV,RP_14450,Unknown,"Pyridoxal, 2H3",RP,1.059,295.09604,836.8396821939707,NA
C_6HV_T24,24,C,HV,RP_14456,Unknown,"Indole-3-acetic acid, 2H5",RP,1.876,295.12915,3145.1299064017176,NA
C_6HV_T24,24,C,HV,RP_14469,Unknown,Inj_vol,RP,2.706,295.16559,2301.26,NA
C_6HV_T24,24,C,HV,RP_14523,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.997,296.1358,772.5192055253538,NA
C_6HV_T24,24,C,HV,RP_14552,Unknown,"Indole-3-acetic acid, 2H5",RP,1.368,296.60577,27670.92459122265,NA
C_6HV_T24,24,C,HV,RP_14603,Unknown,Inj_vol,RP,9.264,297.20599,13207.83,NA
C_6HV_T24,24,C,HV,RP_14640,Methylthioadenosine,Inj_vol,RP,2.297,298.09698,12376.7,NA
C_6HV_T24,24,C,HV,RP_14642,Unknown,"L-Tryptophan, 2H3",RP,1.666,298.11499,751.5237009037359,NA
C_6HV_T24,24,C,HV,RP_14653,Unknown,"Pyridoxal, 2H3",RP,1.319,298.15121,745.0103545764734,NA
C_6HV_T24,24,C,HV,RP_14692,Unknown,Inj_vol,RP,2.506,299.08121,2279.16,NA
C_6HV_T24,24,C,HV,RP_15239,Unknown,Inj_vol,RP,1.168,305.98828,262.4,NA
C_6HV_T24,24,C,HV,RP_15242,Unknown,Inj_vol,RP,1.17,306.08127,22983.84,[M+Na]+
C_6HV_T24,24,C,HV,RP_15611,Unknown,"L-Phenylalanine, 2H8",RP,1.169,311.06635,5876.086424965984,[M+Na]+
C_6HV_T24,24,C,HV,RP_15825,Unknown,Inj_vol,RP,1.146,314.09222,703.16,NA
C_6HV_T24,24,C,HV,RP_15826,Unknown,Inj_vol,RP,1.267,314.09229,607.36,NA
C_6HV_T24,24,C,HV,RP_15827,Unknown,"Indole-3-acetic acid, 2H5",RP,2.297,314.09253,3766.437725505696,NA
C_6HV_T24,24,C,HV,RP_15896,Unknown,"Indole-3-acetic acid, 2H5",RP,2.511,315.07657,849.6438436437768,NA
C_6HV_T24,24,C,HV,RP_16110,Unknown,"Vitamin B2, 13C4, 15N2",RP,8.702,317.19623,1481.8206459271023,NA
C_6HV_T24,24,C,HV,RP_16147,Unknown,"Indole-3-acetic acid, 2H5",RP,1.041,318.02054,2236.604364486002,NA
C_6HV_T24,24,C,HV,RP_1634,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.446,127.05042,29935.109792681942,NA
C_6HV_T24,24,C,HV,RP_16356,Unknown,"Indole-3-acetic acid, 2H5",RP,1.042,320.01852,2110.262878805384,NA
C_6HV_T24,24,C,HV,RP_1636,Unknown,Inj_vol,RP,1.721,127.0505,1612.06,NA
C_6HV_T24,24,C,HV,RP_16783,Unknown,"L-Tryptophan, 2H3",RP,8.724,325.22629,692.8893844604651,NA
C_6HV_T24,24,C,HV,RP_16784,Unknown,Inj_vol,RP,10.279,325.23764,3518.62,NA
C_6HV_T24,24,C,HV,RP_17497,Unknown,"Indole-3-acetic acid, 2H5",RP,1.551,335.16779,1359.425913736642,NA
C_6HV_T24,24,C,HV,RP_1752,Unknown,"Pyridoxal, 2H3",RP,2.024,130.06534,2384.0585520149534,NA
C_6HV_T24,24,C,HV,RP_1780,Unknown,"L-Phenylalanine, 2H8",RP,1.157,131.04935,4076.7619463685887,NA
C_6HV_T24,24,C,HV,RP_18110,Unknown,Inj_vol,RP,6.764,342.26596,1421.29,NA
C_6HV_T24,24,C,HV,RP_18162,Unknown,"L-Phenylalanine, 2H8",RP,4.203,343.10126,15.866695470911525,NA
C_6HV_T24,24,C,HV,RP_18176,Unknown,Inj_vol,RP,6.454,343.17358,1247.69,NA
C_6HV_T24,24,C,HV,RP_18210,Unknown,Inj_vol,RP,6.762,343.27246,2104.94,NA
C_6HV_T24,24,C,HV,RP_18359,Unknown,"L-Phenylalanine, 2H8",RP,1.268,345.21381,4536.4427808687105,NA
C_6HV_T24,24,C,HV,RP_18375,Unknown,"L-Tryptophan, 2H3",RP,8.567,345.28833,679.2261851720234,NA
C_6HV_T24,24,C,HV,RP_18376,Unknown,"L-Tryptophan, 2H3",RP,8.175,345.28836,2162.3755385398636,NA
C_6HV_T24,24,C,HV,RP_18378,Unknown,"L-Phenylalanine, 2H8",RP,7.885,345.28848,781.7850556086336,NA
C_6HV_T24,24,C,HV,RP_18425,Unknown,Inj_vol,RP,1.066,346.19751,12598.26,NA
C_6HV_T24,24,C,HV,RP_18429,Unknown,Inj_vol,RP,1.109,346.19785,1665.11,NA
C_6HV_T24,24,C,HV,RP_18537,Unknown,Inj_vol,RP,1.099,348.07053,1214.62,NA
C_6HV_T24,24,C,HV,RP_18816,Unknown,Inj_vol,RP,1.094,352.05673,1268.33,NA
C_6HV_T24,24,C,HV,RP_1885,Unknown,Inj_vol,RP,1.096,134.04488,781.98,NA
C_6HV_T24,24,C,HV,RP_18989,Unknown,"Indole-3-acetic acid, 2H5",RP,1.225,354.07932,4488.606928484125,NA
C_6HV_T24,24,C,HV,RP_19351,Unknown,"Pyridoxal, 2H3",RP,5.373,358.68491,3050.76525099351,NA
C_6HV_T24,24,C,HV,RP_1937,Unknown,"Pyridoxal, 2H3",RP,1.093,136.06187,160756.64242141682,NA
C_6HV_T24,24,C,HV,RP_1938,Unknown,"Pyridoxal, 2H3",RP,1.271,136.06187,115116.76761783921,NA
C_6HV_T24,24,C,HV,RP_1950,Unknown,"Pyridoxal, 2H3",RP,2.19,136.07585,3285.821459902908,NA
C_6HV_T24,24,C,HV,RP_19510,Unknown,"L-Tryptophan, 2H3",RP,8.449,360.27637,1043.2057938894839,NA
C_6HV_T24,24,C,HV,RP_19511,Unknown,"L-Tryptophan, 2H3",RP,8.051,360.27646,1222.822918287922,NA
C_6HV_T24,24,C,HV,RP_19572,Unknown,Inj_vol,RP,7.088,361.28268,1337.95,NA
C_6HV_T24,24,C,HV,RP_19573,Unknown,Inj_vol,RP,6.761,361.28271,929.51,NA
C_6HV_T24,24,C,HV,RP_1964,Unknown,"Pyridoxal, 2H3",RP,1.118,137.04588,254249.71847364455,NA
C_6HV_T24,24,C,HV,RP_1965,Unknown,Inj_vol,RP,1.317,137.04591,36847.36,NA
C_6HV_T24,24,C,HV,RP_1966,Unknown,Inj_vol,RP,1.485,137.04596,704.3,NA
C_6HV_T24,24,C,HV,RP_20513,Unknown,"L-Phenylalanine, 2H8",RP,7.354,374.25595,2627.3290120518136,NA
C_6HV_T24,24,C,HV,RP_20713,Riboflavin,"L-Tryptophan, 2H3",RP,4.407,377.14603,10979.311559032032,NA
C_6HV_T24,24,C,HV,RP_20893,Unknown,"Vitamin B2, 13C4, 15N2",RP,6.763,379.29343,908.6964897424309,NA
C_6HV_T24,24,C,HV,RP_20992,Unknown,Inj_vol,RP,7.787,380.3252,659.97,NA
C_6HV_T24,24,C,HV,RP_21282,Unknown,"L-Phenylalanine, 2H8",RP,2.032,385.11105,6821.236625630962,NA
C_6HV_T24,24,C,HV,RP_21470,Unknown,"Pyridoxal, 2H3",RP,1.094,388.05392,1484.5559745517478,NA
C_6HV_T24,24,C,HV,RP_22117,Unknown,Inj_vol,RP,7.095,396.31985,1843.17,NA
C_6HV_T24,24,C,HV,RP_22418,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.614,401.11484,8642.782370670584,NA
C_6HV_T24,24,C,HV,RP_22421,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.031,401.12451,1326.3482822803462,NA
C_6HV_T24,24,C,HV,RP_22719,Unknown,"Indole-3-acetic acid, 2H5",RP,1.178,406.12839,1921.2166205585527,NA
C_6HV_T24,24,C,HV,RP_22832,Unknown,"L-Phenylalanine, 2H8",RP,5.522,407.75592,557.9204067826818,NA
C_6HV_T24,24,C,HV,RP_23517,Unknown,Inj_vol,RP,2.669,418.26559,1009.25,NA
C_6HV_T24,24,C,HV,RP_24095,Unknown,"Indole-3-acetic acid, 2H5",RP,5.381,428.13123,816.0304425079611,NA
C_6HV_T24,24,C,HV,RP_2421,Unknown,Inj_vol,RP,1.172,143.08157,69943.2,NA
C_6HV_T24,24,C,HV,RP_24740,Unknown,"L-Tryptophan, 2H3",RP,3.485,439.10208,569.252230312295,NA
C_6HV_T24,24,C,HV,RP_24806,Unknown,Inj_vol,RP,6.616,440.31299,3921.47,NA
C_6HV_T24,24,C,HV,RP_25709,Unknown,"L-Tryptophan, 2H3",RP,3.479,457.11243,3370.1412483876234,NA
C_6HV_T24,24,C,HV,RP_2571,Unknown,"L-Tryptophan, 2H3",RP,2.025,146.06013,1948.8343421135896,NA
C_6HV_T24,24,C,HV,RP_2573,Unknown,"Pyridoxal, 2H3",RP,5.565,146.06017,863.2919025060888,NA
C_6HV_T24,24,C,HV,RP_25867,Unknown,Inj_vol,RP,1.034,460.14859,0,NA
C_6HV_T24,24,C,HV,RP_26326,Unknown,Inj_vol,RP,1.735,469.12564,4619.7,NA
C_6HV_T24,24,C,HV,RP_26431,Unknown,Inj_vol,RP,1.803,471.14142,3069.08,NA
C_6HV_T24,24,C,HV,RP_2688,Unknown,Inj_vol,RP,1.89,148.06046,7104.36,NA
C_6HV_T24,24,C,HV,RP_26932,Unknown,"Pyridoxal, 2H3",RP,1.098,481.18701,8160.500888656203,NA
C_6HV_T24,24,C,HV,RP_27208,Unknown,"L-Phenylalanine, 2H8",RP,5.908,487.21982,3080.8280171476854,NA
C_6HV_T24,24,C,HV,RP_27643,Unknown,"Indole-3-acetic acid, 2H5",RP,4.55,496.22263,636.8754623521351,NA
C_6HV_T24,24,C,HV,RP_2768,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.157,149.05989,6520.8700760851025,NA
C_6HV_T24,24,C,HV,RP_27883,Unknown,"Vitamin B2, 13C4, 15N2",RP,4.792,501.74344,8751.995535098726,NA
C_6HV_T24,24,C,HV,RP_28004,Unknown,Inj_vol,RP,4.444,504.26575,1520.26,NA
C_6HV_T24,24,C,HV,RP_2809,Unknown,"Pyridoxal, 2H3",RP,1.093,150.07767,1557.0317902593492,NA
C_6HV_T24,24,C,HV,RP_2980,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.425,152.05673,70129.93526509685,NA
C_6HV_T24,24,C,HV,RP_2981,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.17,152.05678,73479.073024248,NA
C_6HV_T24,24,C,HV,RP_29863,Unknown,Inj_vol,RP,4.792,548.29315,715.96,NA
C_6HV_T24,24,C,HV,RP_29872,Unknown,"Indole-3-acetic acid, 2H5",RP,4.659,548.36487,1293.2581348152257,NA
C_6HV_T24,24,C,HV,RP_30592,Unknown,"L-Phenylalanine, 2H8",RP,4.924,569.30505,628.9496266375286,NA
C_6HV_T24,24,C,HV,RP_3085,Unknown,"L-Tryptophan, 2H3",RP,1.301,154.07233,459.44059158667085,NA
C_6HV_T24,24,C,HV,RP_3095,Unknown,"Indole-3-acetic acid, 2H5",RP,6.743,154.12787,2373.345459465728,NA
C_6HV_T24,24,C,HV,RP_31300,Unknown,Inj_vol,RP,1.369,592.20471,1610.9,NA
C_6HV_T24,24,C,HV,RP_31314,Unknown,Inj_vol,RP,5.061,592.31909,329.54,NA
C_6HV_T24,24,C,HV,RP_31798,Unknown,"Pyridoxal, 2H3",RP,5.139,608.38605,1141.9661342705751,NA
C_6HV_T24,24,C,HV,RP_34087,Unknown,"L-Phenylalanine, 2H8",RP,4.075,730.24384,389.7025256439984,NA
C_6HV_T24,24,C,HV,RP_3513,Unknown,Inj_vol,RP,1.126,159.02788,16881.75,[M+Na]+
C_6HV_T24,24,C,HV,RP_3519,Unknown,"Vitamin B2, 13C4, 15N2",RP,2.023,159.09183,1347.8197110011656,NA
C_6HV_T24,24,C,HV,RP_3621,Unknown,"Indole-3-acetic acid, 2H5",RP,1.037,161.59738,1788.4468631421319,NA
C_6HV_T24,24,C,HV,RP_3650,Unknown,Inj_vol,RP,1.25,162.07758,2606.38,NA
C_6HV_T24,24,C,HV,RP_3769,Unknown,"L-Tryptophan, 2H3",RP,1.168,164.05664,84267.07983288435,NA
C_6HV_T24,24,C,HV,RP_3959,L-Phenylalanine,"L-Phenylalanine, 2H8",RP,1.157,166.08627,614943.4969685125,[M+NH4]+
C_6HV_T24,24,C,HV,RP_3970,Unknown,"L-Phenylalanine, 2H8",RP,1.16,166.11282,1325.9714980648703,NA
C_6HV_T24,24,C,HV,RP_4032,Unknown,"Pyridoxal, 2H3",RP,5.174,167.10666,7495.963743780117,NA
C_6HV_T24,24,C,HV,RP_4163,Unknown,"Pyridoxal, 2H3",RP,3.009,169.12247,29245.725465772743,NA
C_6HV_T24,24,C,HV,RP_4535,Unknown,Inj_vol,RP,1.073,174.12386,3292.39,NA
C_6HV_T24,24,C,HV,RP_4737,Unknown,Inj_vol,RP,1.468,178.0726,6153.91,NA
C_6HV_T24,24,C,HV,RP_4831,Unknown,"Indole-3-acetic acid, 2H5",RP,1.312,180.05164,18479.06788163288,NA
C_6HV_T24,24,C,HV,RP_5011,Unknown,"Indole-3-acetic acid, 2H5",RP,6.744,181.11659,5574.243535489753,NA
C_6HV_T24,24,C,HV,RP_5096,Unknown,"Indole-3-acetic acid, 2H5",RP,1.451,182.05269,1862.5573171901583,NA
C_6HV_T24,24,C,HV,RP_5098,Unknown,"L-Phenylalanine, 2H8",RP,1.302,182.06717,20097.436484691003,NA
C_6HV_T24,24,C,HV,RP_5105,Unknown,"Pyridoxal, 2H3",RP,1.126,182.10371,7382.139313274404,NA
C_6HV_T24,24,C,HV,RP_5109,Unknown,"Indole-3-acetic acid, 2H5",RP,6.741,182.12292,4523.268762736653,NA
C_6HV_T24,24,C,HV,RP_5327,Unknown,"Pyridoxal, 2H3",RP,5.174,185.11726,5356.247818443709,NA
C_6HV_T24,24,C,HV,RP_5356,Unknown,Inj_vol,RP,1.168,186.03874,7878.94,[M+Na]+
C_6HV_T24,24,C,HV,RP_5674,Unknown,"L-Phenylalanine, 2H8",RP,2.023,188.07063,79322.14400064983,NA
C_6HV_T24,24,C,HV,RP_5716,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.084,189.12334,4046.1536606972895,NA
C_6HV_T24,24,C,HV,RP_5998,Unknown,"L-Phenylalanine, 2H8",RP,1.739,194.06735,28151.68019719591,NA
C_6HV_T24,24,C,HV,RP_5999,Unknown,"L-Phenylalanine, 2H8",RP,1.675,194.0676,6839.503931520525,NA
C_6HV_T24,24,C,HV,RP_6193,Unknown,Inj_vol,RP,1.672,196.0831,21405.8,NA
C_6HV_T24,24,C,HV,RP_6338,Unknown,"Indole-3-acetic acid, 2H5",RP,1.305,198.06224,7351.771867891171,NA
C_6HV_T24,24,C,HV,RP_6339,Unknown,Inj_vol,RP,1.173,198.0623,1141.22,NA
C_6HV_T24,24,C,HV,RP_6340,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.034,198.06248,2036.6201295088804,NA
C_6HV_T24,24,C,HV,RP_6414,Unknown,Inj_vol,RP,6.75,199.12729,2084.34,NA
C_6HV_T24,24,C,HV,RP_6680,Unknown,Inj_vol,RP,1.305,202.03362,900.66,[M+Na]+
C_6HV_T24,24,C,HV,RP_6682,Unknown,Inj_vol,RP,1.035,202.03381,807.8,NA
