Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Vitamin B2,molecules1,230511_Std_20nM_B12s_2,377.196,1,172.1142,1,Ion [172.114749/172.114749],3.76,1371775,0,2
Vitamin B2,molecules1,230511_Std_5nM_B12s_1,377.196,1,172.1142,1,Ion [172.114749/172.114749],3.76,1377090,27901,2
Vitamin B2,molecules1,230511_Std_5nM_B12s_2,377.196,1,172.1142,1,Ion [172.114749/172.114749],3.76,1382049,50077,2
Vitamin B2,molecules1,230511_Std_OnM_B12s_1,377.196,1,172.1142,1,Ion [172.114749/172.114749],3.76,1368173,12689,2
Vitamin B2,molecules1,230511_Std_OnM_B12s_2,377.196,1,172.1142,1,Ion [172.114749/172.114749],3.76,1330453,0,2
Vitamin B3,molecules1,230511_Blk_DOM_blk_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,79669,4824,2
Vitamin B3,molecules1,230511_Blk_DOM_blk_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,159641,7297,2
Vitamin B3,molecules1,230511_Blk_Filter_blk_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,78044,3993,2
Vitamin B3,molecules1,230511_Blk_Filter_blk_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,105737,7000,2
Vitamin B3,molecules1,230511_Blk_Media_blk,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,51191,1443,2
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,131277,5316,2
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,259820,17703,2
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full3,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,199707,9122,2
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full4,123.998,1,80.536,1,Ion [80.536549/80.536549],0.71,15680,7399,2
Vitamin B3,molecules1,230511_Smp_A_1C_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,166983,19935,2
Vitamin B3,molecules1,230511_Smp_A_1C_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,158558,12253,2
Vitamin B3,molecules1,230511_Smp_A_1C_T18,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,184793,6753,2
Vitamin B3,molecules1,230511_Smp_A_1C_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,208241,15462,2
Vitamin B3,molecules1,230511_Smp_A_1C_T30,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,161984,19939,2
Vitamin B3,molecules1,230511_Smp_A_1C_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,896031,62478,2
Vitamin B3,molecules1,230511_Smp_A_1C_T42,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,152929,5720,2
Vitamin B3,molecules1,230511_Smp_A_1C_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,305787,34413,2
Vitamin B3,molecules1,230511_Smp_A_1C_T6,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,274604,26036,2
Vitamin B3,molecules1,230511_Smp_A_3LV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,181766,9368,2
Vitamin B3,molecules1,230511_Smp_A_3LV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,110005,3180,2
Vitamin B3,molecules1,230511_Smp_A_3LV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,114482,7584,2
Vitamin B3,molecules1,230511_Smp_A_3LV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,1028386,48681,2
Vitamin B3,molecules1,230511_Smp_A_3LV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,241243,20846,2
Vitamin B3,molecules1,230511_Smp_A_4LGV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,301462,16495,2
Vitamin B3,molecules1,230511_Smp_A_4LGV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,48341,5851,2
Vitamin B3,molecules1,230511_Smp_A_4LGV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,151840,7992,2
Vitamin B3,molecules1,230511_Smp_A_4LGV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,107801,2963,2
Vitamin B3,molecules1,230511_Smp_A_4LGV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,26571,1357,2
Vitamin B3,molecules1,230511_Smp_A_6HV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,101335,13605,2
Vitamin B3,molecules1,230511_Smp_A_6HV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,314432,36669,2
Vitamin B3,molecules1,230511_Smp_A_6HV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,858435,40188,2
Vitamin B3,molecules1,230511_Smp_A_6HV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,1120566,57726,2
Vitamin B3,molecules1,230511_Smp_A_6HV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,525924,35587,2
Vitamin B3,molecules1,230511_Smp_A_8G_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,234122,18652,2
Vitamin B3,molecules1,230511_Smp_A_8G_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,794780,45708,2
Vitamin B3,molecules1,230511_Smp_A_9V_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,31818,1037,2
Vitamin B3,molecules1,230511_Smp_B_1C_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,177886,12025,2
Vitamin B3,molecules1,230511_Smp_B_1C_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,176857,11505,2
Vitamin B3,molecules1,230511_Smp_B_1C_T18,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,277684,41560,2
Vitamin B3,molecules1,230511_Smp_B_1C_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,49337,2560,2
Vitamin B3,molecules1,230511_Smp_B_1C_T30,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,182825,7278,2
Vitamin B3,molecules1,230511_Smp_B_1C_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,770426,60757,2
Vitamin B3,molecules1,230511_Smp_B_1C_T42,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,378192,42020,2
Vitamin B3,molecules1,230511_Smp_B_1C_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,337234,18443,2
Vitamin B3,molecules1,230511_Smp_B_1C_T6,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,280473,33584,2
Vitamin B3,molecules1,230511_Smp_B_3LV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,154775,13346,2
Vitamin B3,molecules1,230511_Smp_B_3LV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,49957,2420,2
Vitamin B3,molecules1,230511_Smp_B_3LV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,197492,21963,2
Vitamin B3,molecules1,230511_Smp_B_3LV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,1688085,156955,2
Vitamin B3,molecules1,230511_Smp_B_3LV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,285010,20035,2
Vitamin B3,molecules1,230511_Smp_B_4LGV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,184750,15894,2
Vitamin B3,molecules1,230511_Smp_B_4LGV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,103275,5023,2
Vitamin B3,molecules1,230511_Smp_B_4LGV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.69,2,0,2
Vitamin B3,molecules1,230511_Smp_B_4LGV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,160708,8453,2
Vitamin B3,molecules1,230511_Smp_B_4LGV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,76244,2038,2
Vitamin B3,molecules1,230511_Smp_B_6HV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,250760,6977,2
Vitamin B3,molecules1,230511_Smp_B_6HV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,143291,14797,2
Vitamin B3,molecules1,230511_Smp_B_6HV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,456164,21142,2
Vitamin B3,molecules1,230511_Smp_B_6HV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,1150618,62291,2
Vitamin B3,molecules1,230511_Smp_B_6HV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,291432,16571,2
Vitamin B3,molecules1,230511_Smp_C_1C_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,150001,12292,2
Vitamin B3,molecules1,230511_Smp_C_1C_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,79182,7545,2
Vitamin B3,molecules1,230511_Smp_C_1C_T18,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,119361,18067,2
Vitamin B3,molecules1,230511_Smp_C_1C_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,193314,6138,2
Vitamin B3,molecules1,230511_Smp_C_1C_T30,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,114652,9381,2
Vitamin B3,molecules1,230511_Smp_C_1C_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,339703,32005,2
Vitamin B3,molecules1,230511_Smp_C_1C_T42,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,291464,53203,2
Vitamin B3,molecules1,230511_Smp_C_1C_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,228352,10348,2
Vitamin B3,molecules1,230511_Smp_C_1C_T6,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,574491,33732,2
Vitamin B3,molecules1,230511_Smp_C_3LV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,266294,17144,2
Vitamin B3,molecules1,230511_Smp_C_3LV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,99289,4412,2
Vitamin B3,molecules1,230511_Smp_C_3LV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,156042,12463,2
Vitamin B3,molecules1,230511_Smp_C_3LV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,490190,29086,2
Vitamin B3,molecules1,230511_Smp_C_3LV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,70419,4665,2
Vitamin B3,molecules1,230511_Smp_C_4LGV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,213082,16406,2
Vitamin B3,molecules1,230511_Smp_C_4LGV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,107452,17098,2
Vitamin B3,molecules1,230511_Smp_C_4LGV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,127153,7118,2
Vitamin B3,molecules1,230511_Smp_C_4LGV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,100730,6006,2
Vitamin B3,molecules1,230511_Smp_C_4LGV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,135472,7149,2
Vitamin B3,molecules1,230511_Smp_C_6HV_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,181556,12242,2
Vitamin B3,molecules1,230511_Smp_C_6HV_T12,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,111959,9141,2
Vitamin B3,molecules1,230511_Smp_C_6HV_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,391971,19441,2
Vitamin B3,molecules1,230511_Smp_C_6HV_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,381891,30361,2
Vitamin B3,molecules1,230511_Smp_C_6HV_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,703884,58052,2
Vitamin B3,molecules1,230511_Smp_E_2LG_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,157813,19061,2
Vitamin B3,molecules1,230511_Smp_E_2LG_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,184779,30779,2
Vitamin B3,molecules1,230511_Smp_E_2LG_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,232630,24072,2
Vitamin B3,molecules1,230511_Smp_E_2LG_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.68,88550,8745,2
Vitamin B3,molecules1,230511_Smp_E_3LG_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,43961,3080,2
Vitamin B3,molecules1,230511_Smp_E_3LG_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,211485,20483,2
Vitamin B3,molecules1,230511_Smp_E_3LG_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,532968,43972,2
Vitamin B3,molecules1,230511_Smp_E_3LG_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,116842,4134,2
Vitamin B3,molecules1,230511_Smp_E_4LG_T0,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,155424,15522,2
Vitamin B3,molecules1,230511_Smp_E_4LG_T24,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,270716,16589,2
Vitamin B3,molecules1,230511_Smp_E_4LG_T36,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,242574,24273,2
Vitamin B3,molecules1,230511_Smp_E_4LG_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,160705,5117,2
Vitamin B3,molecules1,230511_Smp_E_8G_T48,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,263865,10882,2
Vitamin B3,molecules1,230511_Std_10nM_B12s_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,100852,4666,2
Vitamin B3,molecules1,230511_Std_10nM_B12s_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,171348,8626,2
Vitamin B3,molecules1,230511_Std_1nM_B12s_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.63,9334,10857,2
Vitamin B3,molecules1,230511_Std_1nM_B12s_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,184599,20293,2
Vitamin B3,molecules1,230511_Std_20nM_B12s_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,106903,5308,2
Vitamin B3,molecules1,230511_Std_20nM_B12s_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,176185,15773,2
Vitamin B3,molecules1,230511_Std_5nM_B12s_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,74098,15404,2
Vitamin B3,molecules1,230511_Std_5nM_B12s_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,164038,17719,2
Vitamin B3,molecules1,230511_Std_OnM_B12s_1,123.998,1,80.536,1,Ion [80.536549/80.536549],0.66,79555,6352,2
Vitamin B3,molecules1,230511_Std_OnM_B12s_2,123.998,1,80.536,1,Ion [80.536549/80.536549],0.67,206598,9611,2
Vitamin B3,molecules1,230511_Blk_DOM_blk_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,376462,27825,1
Vitamin B3,molecules1,230511_Blk_DOM_blk_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,797727,58514,1
Vitamin B3,molecules1,230511_Blk_Filter_blk_1,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,329084,10142,1
Vitamin B3,molecules1,230511_Blk_Filter_blk_2,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,359134,36095,1
Vitamin B3,molecules1,230511_Blk_Media_blk,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,361088,45768,1
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full1,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,1118070,63862,1
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full2,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1124517,61754,1
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full3,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1006453,71746,1
Vitamin B3,molecules1,230511_Poo_TruePooMortality_Full4,123.998,1,53.069,1,Ion [53.069549/53.069549],0.68,90612,67974,1
Vitamin B3,molecules1,230511_Smp_A_1C_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,497418,82556,1
Vitamin B3,molecules1,230511_Smp_A_1C_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,554962,28758,1
Vitamin B3,molecules1,230511_Smp_A_1C_T18,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,537989,31588,1
Vitamin B3,molecules1,230511_Smp_A_1C_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1011253,53522,1
Vitamin B3,molecules1,230511_Smp_A_1C_T30,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,401597,66866,1
Vitamin B3,molecules1,230511_Smp_A_1C_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,5289549,218617,1
Vitamin B3,molecules1,230511_Smp_A_1C_T42,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,648374,27833,1
Vitamin B3,molecules1,230511_Smp_A_1C_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1637392,70819,1
Vitamin B3,molecules1,230511_Smp_A_1C_T6,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,595795,53019,1
Vitamin B3,molecules1,230511_Smp_A_3LV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,714564,48238,1
Vitamin B3,molecules1,230511_Smp_A_3LV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,434004,26242,1
Vitamin B3,molecules1,230511_Smp_A_3LV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,880477,52617,1
Vitamin B3,molecules1,230511_Smp_A_3LV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,4335814,296824,1
Vitamin B3,molecules1,230511_Smp_A_3LV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1389753,49682,1
Vitamin B3,molecules1,230511_Smp_A_4LGV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,753520,53362,1
Vitamin B3,molecules1,230511_Smp_A_4LGV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,316555,11566,1
Vitamin B3,molecules1,230511_Smp_A_4LGV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,494854,44584,1
Vitamin B3,molecules1,230511_Smp_A_4LGV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,477222,47194,1
Vitamin B3,molecules1,230511_Smp_A_4LGV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,706750,55752,1
Vitamin B3,molecules1,230511_Smp_A_6HV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,468194,108987,1
Vitamin B3,molecules1,230511_Smp_A_6HV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,672285,71374,1
Vitamin B3,molecules1,230511_Smp_A_6HV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,3933059,224421,1
Vitamin B3,molecules1,230511_Smp_A_6HV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,8071587,455430,1
Vitamin B3,molecules1,230511_Smp_A_6HV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,3480033,183243,1
Vitamin B3,molecules1,230511_Smp_A_8G_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,589816,30290,1
Vitamin B3,molecules1,230511_Smp_A_8G_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,4222962,189882,1
Vitamin B3,molecules1,230511_Smp_A_9V_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,305390,8183,1
Vitamin B3,molecules1,230511_Smp_B_1C_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,487470,34081,1
Vitamin B3,molecules1,230511_Smp_B_1C_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,533545,24074,1
Vitamin B3,molecules1,230511_Smp_B_1C_T18,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,596203,105435,1
Vitamin B3,molecules1,230511_Smp_B_1C_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,845162,43790,1
Vitamin B3,molecules1,230511_Smp_B_1C_T30,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,900448,38805,1
Vitamin B3,molecules1,230511_Smp_B_1C_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2288221,240018,1
Vitamin B3,molecules1,230511_Smp_B_1C_T42,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,935808,98523,1
Vitamin B3,molecules1,230511_Smp_B_1C_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1769524,83741,1
Vitamin B3,molecules1,230511_Smp_B_1C_T6,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,513439,121493,1
Vitamin B3,molecules1,230511_Smp_B_3LV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,512863,49746,1
Vitamin B3,molecules1,230511_Smp_B_3LV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,313365,20747,1
Vitamin B3,molecules1,230511_Smp_B_3LV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1023370,61523,1
Vitamin B3,molecules1,230511_Smp_B_3LV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,7638830,390213,1
Vitamin B3,molecules1,230511_Smp_B_3LV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,2036172,128532,1
Vitamin B3,molecules1,230511_Smp_B_4LGV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,544113,81566,1
Vitamin B3,molecules1,230511_Smp_B_4LGV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,369681,72569,1
Vitamin B3,molecules1,230511_Smp_B_4LGV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.72,22,0,1
Vitamin B3,molecules1,230511_Smp_B_4LGV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1092221,74331,1
Vitamin B3,molecules1,230511_Smp_B_4LGV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,484872,81061,1
Vitamin B3,molecules1,230511_Smp_B_6HV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,830433,75329,1
Vitamin B3,molecules1,230511_Smp_B_6HV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,423805,50826,1
Vitamin B3,molecules1,230511_Smp_B_6HV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1452647,75266,1
Vitamin B3,molecules1,230511_Smp_B_6HV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,4476564,228489,1
Vitamin B3,molecules1,230511_Smp_B_6HV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2570074,178485,1
Vitamin B3,molecules1,230511_Smp_C_1C_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,694975,94909,1
Vitamin B3,molecules1,230511_Smp_C_1C_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,558629,103206,1
Vitamin B3,molecules1,230511_Smp_C_1C_T18,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,551213,86152,1
Vitamin B3,molecules1,230511_Smp_C_1C_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1227802,55881,1
Vitamin B3,molecules1,230511_Smp_C_1C_T30,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,687166,37046,1
Vitamin B3,molecules1,230511_Smp_C_1C_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1336498,98593,1
Vitamin B3,molecules1,230511_Smp_C_1C_T42,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,666293,65020,1
Vitamin B3,molecules1,230511_Smp_C_1C_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2112343,80241,1
Vitamin B3,molecules1,230511_Smp_C_1C_T6,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,2180995,101676,1
Vitamin B3,molecules1,230511_Smp_C_3LV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,691660,76774,1
Vitamin B3,molecules1,230511_Smp_C_3LV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,610011,95696,1
Vitamin B3,molecules1,230511_Smp_C_3LV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1114199,102323,1
Vitamin B3,molecules1,230511_Smp_C_3LV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2348686,111654,1
Vitamin B3,molecules1,230511_Smp_C_3LV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,542156,65869,1
Vitamin B3,molecules1,230511_Smp_C_4LGV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,502419,53777,1
Vitamin B3,molecules1,230511_Smp_C_4LGV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,440502,76790,1
Vitamin B3,molecules1,230511_Smp_C_4LGV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,426951,52209,1
Vitamin B3,molecules1,230511_Smp_C_4LGV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,611200,54366,1
Vitamin B3,molecules1,230511_Smp_C_4LGV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,670365,54368,1
Vitamin B3,molecules1,230511_Smp_C_6HV_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,595272,30119,1
Vitamin B3,molecules1,230511_Smp_C_6HV_T12,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,426975,98197,1
Vitamin B3,molecules1,230511_Smp_C_6HV_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1964874,95535,1
Vitamin B3,molecules1,230511_Smp_C_6HV_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2011318,141049,1
Vitamin B3,molecules1,230511_Smp_C_6HV_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,2217894,199196,1
Vitamin B3,molecules1,230511_Smp_E_2LG_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,465536,37092,1
Vitamin B3,molecules1,230511_Smp_E_2LG_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,410720,114786,1
Vitamin B3,molecules1,230511_Smp_E_2LG_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,938874,55305,1
Vitamin B3,molecules1,230511_Smp_E_2LG_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,840949,63905,1
Vitamin B3,molecules1,230511_Smp_E_3LG_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,288305,53707,1
Vitamin B3,molecules1,230511_Smp_E_3LG_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,541926,63563,1
Vitamin B3,molecules1,230511_Smp_E_3LG_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,1453188,185028,1
Vitamin B3,molecules1,230511_Smp_E_3LG_T48,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,904616,50971,1
Vitamin B3,molecules1,230511_Smp_E_4LG_T0,123.998,1,53.069,1,Ion [53.069549/53.069549],0.67,437001,66894,1
Vitamin B3,molecules1,230511_Smp_E_4LG_T24,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,608685,64500,1
Vitamin B3,molecules1,230511_Smp_E_4LG_T36,123.998,1,53.069,1,Ion [53.069549/53.069549],0.66,727972,71083,1
